ts_ct,ts_utc,waitlist_status,parties_ahead,wait_min_minutes,wait_max_minutes,party_size,source,note
2026-08-15T10:20:00,2026-08-15T15:20:00.028Z,OPEN,44,60,75,2,api,
2026-08-15T10:21:00,2026-08-15T15:21:00.028Z,OPEN,43,60,75,2,api,
2026-08-15T10:22:00,2026-08-15T15:22:00.028Z,OPEN,44,60,75,2,api,
2026-08-15T10:23:00,2026-08-15T15:23:00.027Z,OPEN,44,60,75,2,api,
2026-08-15T10:24:00,2026-08-15T15:24:00.030Z,OPEN,43,60,75,2,api,
2026-08-15T10:25:00,2026-08-15T15:25:00.028Z,OPEN,43,60,75,2,api,
2026-08-15T10:26:00,2026-08-15T15:26:00.028Z,OPEN,42,60,75,2,api,
2026-08-15T10:27:00,2026-08-15T15:27:00.028Z,OPEN,42,60,75,2,api,
2026-08-15T10:28:00,2026-08-15T15:28:00.029Z,OPEN,44,60,75,2,api,
2026-08-15T10:29:00,2026-08-15T15:29:00.019Z,OPEN,45,60,75,2,api,
2026-08-15T10:37:02,2026-08-15T15:37:02.688Z,OPEN,49,70,85,2,api,
2026-08-15T10:38:00,2026-08-15T15:38:00.006Z,OPEN,48,65,80,2,api,
2026-08-15T10:39:00,2026-08-15T15:39:00.029Z,OPEN,47,65,80,2,api,
2026-08-15T10:40:00,2026-08-15T15:40:00.003Z,OPEN,44,60,75,2,api,
2026-08-15T10:41:00,2026-08-15T15:41:00.028Z,OPEN,46,65,80,2,api,
2026-08-15T10:42:00,2026-08-15T15:42:00.005Z,OPEN,47,65,80,2,api,
2026-08-15T10:43:00,2026-08-15T15:43:00.029Z,OPEN,45,60,75,2,api,
2026-08-15T10:44:00,2026-08-15T15:44:00.005Z,OPEN,43,60,75,2,api,
2026-08-15T10:45:00,2026-08-15T15:45:00.028Z,OPEN,41,55,70,2,api,
2026-08-15T10:46:00,2026-08-15T15:46:00.005Z,OPEN,40,55,70,2,api,
2026-08-15T10:47:00,2026-08-15T15:47:00.028Z,OPEN,41,55,70,2,api,
2026-08-15T10:48:00,2026-08-15T15:48:00.016Z,OPEN,43,60,75,2,api,
2026-08-15T10:49:00,2026-08-15T15:49:00.021Z,OPEN,42,60,75,2,api,
2026-08-15T10:50:00,2026-08-15T15:50:00.028Z,OPEN,39,55,70,2,api,
2026-08-15T10:51:00,2026-08-15T15:51:00.029Z,OPEN,40,55,70,2,api,
2026-08-15T10:52:00,2026-08-15T15:52:00.028Z,OPEN,41,55,70,2,api,
2026-08-15T10:53:00,2026-08-15T15:53:00.028Z,OPEN,42,60,75,2,api,
2026-08-15T10:54:00,2026-08-15T15:54:00.029Z,OPEN,41,55,70,2,api,
2026-08-15T10:55:00,2026-08-15T15:55:00.029Z,OPEN,40,55,70,2,api,
2026-08-15T10:56:00,2026-08-15T15:56:00.028Z,OPEN,40,55,70,2,api,
2026-08-15T10:57:00,2026-08-15T15:57:00.029Z,OPEN,40,55,70,2,api,
2026-08-15T10:58:00,2026-08-15T15:58:00.028Z,OPEN,40,55,70,2,api,
2026-08-15T10:59:00,2026-08-15T15:59:00.014Z,OPEN,39,55,70,2,api,
2026-08-15T11:00:00,2026-08-15T16:00:00.021Z,OPEN,39,55,70,2,api,
2026-08-15T11:01:00,2026-08-15T16:01:00.023Z,OPEN,37,55,65,2,api,
2026-08-15T11:02:00,2026-08-15T16:02:00.028Z,OPEN,37,55,65,2,api,
2026-08-15T11:03:00,2026-08-15T16:03:00.028Z,OPEN,39,55,70,2,api,
2026-08-15T11:04:00,2026-08-15T16:04:00.026Z,OPEN,38,55,70,2,api,
2026-08-15T11:05:00,2026-08-15T16:05:00.016Z,OPEN,38,55,70,2,api,
2026-08-15T11:06:00,2026-08-15T16:06:00.028Z,OPEN,38,55,70,2,api,
2026-08-15T11:07:00,2026-08-15T16:07:00.028Z,OPEN,38,55,70,2,api,
2026-08-15T11:08:00,2026-08-15T16:08:00.020Z,OPEN,37,55,65,2,api,
2026-08-15T11:09:00,2026-08-15T16:09:00.025Z,OPEN,36,55,65,2,api,
2026-08-15T11:10:00,2026-08-15T16:10:00.005Z,OPEN,34,50,60,2,api,
2026-08-15T11:11:00,2026-08-15T16:11:00.013Z,OPEN,35,55,65,2,api,
2026-08-15T11:12:00,2026-08-15T16:12:00.028Z,OPEN,34,50,60,2,api,
2026-08-15T11:13:00,2026-08-15T16:13:00.013Z,OPEN,34,50,60,2,api,
2026-08-15T11:14:00,2026-08-15T16:14:00.017Z,OPEN,35,55,65,2,api,
2026-08-15T11:15:00,2026-08-15T16:15:00.028Z,OPEN,36,55,65,2,api,
2026-08-15T11:16:00,2026-08-15T16:16:00.028Z,OPEN,37,55,65,2,api,
2026-08-15T11:17:00,2026-08-15T16:17:00.028Z,OPEN,38,55,70,2,api,
2026-08-15T11:18:00,2026-08-15T16:18:00.029Z,OPEN,37,55,65,2,api,
2026-08-15T11:19:00,2026-08-15T16:19:00.006Z,OPEN,35,55,65,2,api,
2026-08-15T11:20:00,2026-08-15T16:20:00.029Z,OPEN,35,55,65,2,api,
2026-08-15T11:21:00,2026-08-15T16:21:00.029Z,OPEN,33,50,60,2,api,
2026-08-15T11:22:00,2026-08-15T16:22:00.028Z,OPEN,32,50,60,2,api,
2026-08-15T11:23:00,2026-08-15T16:23:00.028Z,OPEN,33,50,60,2,api,
2026-08-15T11:24:00,2026-08-15T16:24:00.019Z,OPEN,35,55,65,2,api,
2026-08-15T11:25:00,2026-08-15T16:25:00.028Z,OPEN,35,55,65,2,api,
2026-08-15T11:26:00,2026-08-15T16:26:00.020Z,OPEN,35,55,65,2,api,
2026-08-15T11:27:00,2026-08-15T16:27:00.027Z,OPEN,36,55,65,2,api,
2026-08-15T11:28:00,2026-08-15T16:28:00.028Z,OPEN,35,55,65,2,api,
2026-08-15T11:29:00,2026-08-15T16:29:00.027Z,OPEN,35,55,65,2,api,
2026-08-15T11:30:00,2026-08-15T16:30:00.017Z,OPEN,33,50,60,2,api,
2026-08-15T11:31:00,2026-08-15T16:31:00.007Z,OPEN,33,50,60,2,api,
2026-08-15T11:32:00,2026-08-15T16:32:00.028Z,OPEN,33,50,60,2,api,
2026-08-15T11:33:00,2026-08-15T16:33:00.008Z,OPEN,34,50,60,2,api,
2026-08-15T11:34:00,2026-08-15T16:34:00.023Z,OPEN,36,55,65,2,api,
2026-08-15T11:35:00,2026-08-15T16:35:00.027Z,OPEN,37,55,65,2,api,
2026-08-15T11:36:00,2026-08-15T16:36:00.005Z,OPEN,37,55,65,2,api,
2026-08-15T11:37:00,2026-08-15T16:37:00.010Z,OPEN,38,55,70,2,api,
2026-08-15T11:38:00,2026-08-15T16:38:00.015Z,OPEN,37,55,65,2,api,
2026-08-15T11:39:00,2026-08-15T16:39:00.027Z,OPEN,40,55,70,2,api,
2026-08-15T11:40:00,2026-08-15T16:40:00.005Z,OPEN,39,55,70,2,api,
2026-08-15T11:41:00,2026-08-15T16:41:00.010Z,OPEN,37,55,65,2,api,
2026-08-15T11:42:00,2026-08-15T16:42:00.015Z,OPEN,39,55,70,2,api,
2026-08-15T11:43:00,2026-08-15T16:43:00.020Z,OPEN,40,55,70,2,api,
2026-08-15T11:44:00,2026-08-15T16:44:00.024Z,OPEN,39,55,70,2,api,
2026-08-15T11:45:00,2026-08-15T16:45:00.028Z,OPEN,40,55,70,2,api,
2026-08-15T11:46:00,2026-08-15T16:46:00.029Z,OPEN,38,55,70,2,api,
2026-08-15T11:47:00,2026-08-15T16:47:00.028Z,OPEN,38,55,70,2,api,
2026-08-15T11:48:00,2026-08-15T16:48:00.028Z,OPEN,37,55,65,2,api,
2026-08-15T11:49:00,2026-08-15T16:49:00.028Z,OPEN,36,55,65,2,api,
2026-08-15T11:50:00,2026-08-15T16:50:00.028Z,OPEN,36,55,65,2,api,
2026-08-15T11:51:00,2026-08-15T16:51:00.028Z,OPEN,36,55,65,2,api,
2026-08-15T11:52:00,2026-08-15T16:52:00.005Z,OPEN,37,55,65,2,api,
2026-08-15T11:53:00,2026-08-15T16:53:00.010Z,OPEN,39,55,70,2,api,
2026-08-15T11:54:00,2026-08-15T16:54:00.005Z,OPEN,38,55,70,2,api,
2026-08-15T11:55:00,2026-08-15T16:55:00.022Z,OPEN,37,55,65,2,api,
2026-08-15T11:56:00,2026-08-15T16:56:00.005Z,OPEN,36,55,65,2,api,
2026-08-15T11:57:00,2026-08-15T16:57:00.009Z,OPEN,35,55,65,2,api,
2026-08-15T11:58:00,2026-08-15T16:58:00.029Z,OPEN,34,50,60,2,api,
2026-08-15T11:59:00,2026-08-15T16:59:00.004Z,OPEN,33,50,60,2,api,
2026-08-15T12:00:00,2026-08-15T17:00:00.013Z,OPEN,32,50,60,2,api,
2026-08-15T12:01:00,2026-08-15T17:01:00.019Z,OPEN,28,45,55,2,api,
2026-08-15T12:02:00,2026-08-15T17:02:00.005Z,OPEN,27,40,50,2,api,
2026-08-15T12:03:00,2026-08-15T17:03:00.013Z,OPEN,27,40,50,2,api,
2026-08-15T12:04:00,2026-08-15T17:04:00.018Z,OPEN,26,40,50,2,api,
2026-08-15T12:05:00,2026-08-15T17:05:00.028Z,OPEN,26,40,50,2,api,
2026-08-15T12:06:00,2026-08-15T17:06:00.028Z,OPEN,24,40,50,2,api,
2026-08-15T12:07:00,2026-08-15T17:07:00.022Z,OPEN,24,40,50,2,api,
2026-08-15T12:08:00,2026-08-15T17:08:00.026Z,OPEN,26,40,50,2,api,
2026-08-15T12:09:00,2026-08-15T17:09:00.027Z,OPEN,24,40,50,2,api,
2026-08-15T12:10:00,2026-08-15T17:10:00.029Z,OPEN,24,40,50,2,api,
2026-08-15T12:11:00,2026-08-15T17:11:00.025Z,OPEN,24,40,50,2,api,
2026-08-15T12:12:00,2026-08-15T17:12:00.010Z,OPEN,22,35,45,2,api,
2026-08-15T12:13:00,2026-08-15T17:13:00.015Z,OPEN,21,35,45,2,api,
2026-08-15T12:14:00,2026-08-15T17:14:00.019Z,OPEN,23,35,45,2,api,
2026-08-15T12:15:00,2026-08-15T17:15:00.028Z,OPEN,21,35,45,2,api,
2026-08-15T12:16:00,2026-08-15T17:16:00.029Z,OPEN,21,35,45,2,api,
2026-08-15T12:17:00,2026-08-15T17:17:00.028Z,OPEN,21,35,45,2,api,
2026-08-15T12:18:00,2026-08-15T17:18:00.006Z,OPEN,20,35,45,2,api,
2026-08-15T12:19:00,2026-08-15T17:19:00.028Z,OPEN,18,30,40,2,api,
2026-08-15T12:20:00,2026-08-15T17:20:00.010Z,OPEN,18,30,40,2,api,
2026-08-15T12:21:00,2026-08-15T17:21:00.029Z,OPEN,18,30,40,2,api,
2026-08-15T12:22:00,2026-08-15T17:22:00.013Z,OPEN,19,30,40,2,api,
2026-08-15T12:23:00,2026-08-15T17:23:00.017Z,OPEN,20,35,45,2,api,
2026-08-15T12:24:00,2026-08-15T17:24:00.029Z,OPEN,18,30,40,2,api,
2026-08-15T12:25:00,2026-08-15T17:25:00.013Z,OPEN,18,30,40,2,api,
2026-08-15T12:26:00,2026-08-15T17:26:00.005Z,OPEN,18,30,40,2,api,
2026-08-15T12:27:00,2026-08-15T17:27:00.020Z,OPEN,17,30,40,2,api,
2026-08-15T12:28:00,2026-08-15T17:28:00.028Z,OPEN,18,30,40,2,api,
2026-08-15T12:29:00,2026-08-15T17:29:00.013Z,OPEN,17,30,40,2,api,
2026-08-15T12:30:00,2026-08-15T17:30:00.029Z,OPEN,14,25,35,2,api,
2026-08-15T12:31:00,2026-08-15T17:31:00.007Z,OPEN,12,20,30,2,api,
2026-08-15T12:32:00,2026-08-15T17:32:00.028Z,OPEN,10,20,30,2,api,
2026-08-15T12:33:00,2026-08-15T17:33:00.027Z,OPEN,10,20,30,2,api,
2026-08-15T12:34:00,2026-08-15T17:34:00.028Z,OPEN,11,20,30,2,api,
2026-08-15T12:35:00,2026-08-15T17:35:00.009Z,OPEN,11,20,30,2,api,
2026-08-15T12:36:00,2026-08-15T17:36:00.028Z,OPEN,11,20,30,2,api,
2026-08-15T12:37:00,2026-08-15T17:37:00.028Z,OPEN,12,20,30,2,api,
2026-08-15T12:38:00,2026-08-15T17:38:00.028Z,OPEN,13,25,35,2,api,
2026-08-15T12:39:00,2026-08-15T17:39:00.012Z,OPEN,9,15,25,2,api,
2026-08-15T12:40:00,2026-08-15T17:40:00.005Z,OPEN,8,15,25,2,api,
2026-08-15T12:41:00,2026-08-15T17:41:00.027Z,OPEN,9,15,25,2,api,
2026-08-15T12:42:00,2026-08-15T17:42:00.026Z,OPEN,9,15,25,2,api,
2026-08-15T12:43:00,2026-08-15T17:43:00.006Z,OPEN,8,15,25,2,api,
2026-08-15T12:44:00,2026-08-15T17:44:00.029Z,OPEN,8,15,25,2,api,
2026-08-15T12:45:00,2026-08-15T17:45:00.009Z,OPEN,9,15,25,2,api,
2026-08-15T12:46:00,2026-08-15T17:46:00.028Z,OPEN,9,15,25,2,api,
2026-08-15T12:47:00,2026-08-15T17:47:00.028Z,OPEN,9,15,25,2,api,
2026-08-15T12:48:00,2026-08-15T17:48:00.006Z,OPEN,8,15,25,2,api,
2026-08-15T12:49:00,2026-08-15T17:49:00.012Z,OPEN,8,15,25,2,api,
2026-08-15T12:50:00,2026-08-15T17:50:00.016Z,OPEN,8,15,25,2,api,
2026-08-15T12:51:00,2026-08-15T17:51:00.021Z,OPEN,9,15,25,2,api,
2026-08-15T12:52:00,2026-08-15T17:52:00.005Z,OPEN,9,15,25,2,api,
2026-08-15T12:53:00,2026-08-15T17:53:00.010Z,OPEN,7,15,25,2,api,
2026-08-15T12:54:00,2026-08-15T17:54:00.028Z,OPEN,7,15,25,2,api,
2026-08-15T12:55:00,2026-08-15T17:55:00.014Z,OPEN,5,10,20,2,api,
2026-08-15T12:56:00,2026-08-15T17:56:00.029Z,OPEN,5,10,20,2,api,
2026-08-15T12:57:00,2026-08-15T17:57:00.029Z,OPEN,6,15,25,2,api,
2026-08-15T12:58:00,2026-08-15T17:58:00.005Z,OPEN,6,15,25,2,api,
2026-08-15T12:59:00,2026-08-15T17:59:00.029Z,OPEN,6,15,25,2,api,
2026-08-15T13:00:00,2026-08-15T18:00:00.028Z,OPEN,6,15,25,2,api,
2026-08-15T13:01:00,2026-08-15T18:01:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:02:00,2026-08-15T18:02:00.005Z,OPEN,3,10,20,2,api,
2026-08-15T13:03:00,2026-08-15T18:03:00.010Z,OPEN,2,10,20,2,api,
2026-08-15T13:04:00,2026-08-15T18:04:00.005Z,OPEN,3,10,20,2,api,
2026-08-15T13:05:00,2026-08-15T18:05:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:06:00,2026-08-15T18:06:00.025Z,OPEN,4,10,20,2,api,
2026-08-15T13:07:00,2026-08-15T18:07:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:08:00,2026-08-15T18:08:00.013Z,OPEN,4,10,20,2,api,
2026-08-15T13:09:00,2026-08-15T18:09:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:10:00,2026-08-15T18:10:00.027Z,OPEN,4,10,20,2,api,
2026-08-15T13:11:00,2026-08-15T18:11:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:12:00,2026-08-15T18:12:00.029Z,OPEN,4,10,20,2,api,
2026-08-15T13:13:00,2026-08-15T18:13:00.029Z,OPEN,4,10,20,2,api,
2026-08-15T13:14:00,2026-08-15T18:14:00.029Z,OPEN,4,10,20,2,api,
2026-08-15T13:15:00,2026-08-15T18:15:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:16:00,2026-08-15T18:16:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:17:00,2026-08-15T18:17:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:18:00,2026-08-15T18:18:00.009Z,OPEN,5,10,20,2,api,
2026-08-15T13:19:00,2026-08-15T18:19:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:20:00,2026-08-15T18:20:00.005Z,OPEN,4,10,20,2,api,
2026-08-15T13:21:00,2026-08-15T18:21:00.014Z,OPEN,4,10,20,2,api,
2026-08-15T13:22:00,2026-08-15T18:22:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:23:00,2026-08-15T18:23:00.017Z,OPEN,4,10,20,2,api,
2026-08-15T13:24:00,2026-08-15T18:24:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:25:00,2026-08-15T18:25:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:26:00,2026-08-15T18:26:00.005Z,OPEN,4,10,20,2,api,
2026-08-15T13:27:00,2026-08-15T18:27:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:28:00,2026-08-15T18:28:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:29:00,2026-08-15T18:29:00.028Z,OPEN,3,10,20,2,api,
2026-08-15T13:30:00,2026-08-15T18:30:00.021Z,OPEN,3,10,20,2,api,
2026-08-15T13:31:00,2026-08-15T18:31:00.028Z,OPEN,3,10,20,2,api,
2026-08-15T13:32:00,2026-08-15T18:32:00.028Z,OPEN,3,10,20,2,api,
2026-08-15T13:33:00,2026-08-15T18:33:00.029Z,OPEN,4,10,20,2,api,
2026-08-15T13:34:00,2026-08-15T18:34:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:35:00,2026-08-15T18:35:00.029Z,OPEN,4,10,20,2,api,
2026-08-15T13:36:00,2026-08-15T18:36:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:37:00,2026-08-15T18:37:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:38:00,2026-08-15T18:38:00.028Z,OPEN,4,10,20,2,api,
2026-08-15T13:39:00,2026-08-15T18:39:00.029Z,OPEN,5,10,20,2,api,
2026-08-15T13:40:00,2026-08-15T18:40:00.027Z,OPEN,5,10,20,2,api,
2026-08-15T13:41:00,2026-08-15T18:41:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:42:00,2026-08-15T18:42:00.027Z,OPEN,5,10,20,2,api,
2026-08-15T13:43:00,2026-08-15T18:43:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:44:00,2026-08-15T18:44:00.028Z,OPEN,5,10,20,2,api,
2026-08-15T13:45:00,2026-08-15T18:45:00.004Z,OPEN,5,10,20,2,api,
2026-08-15T13:46:00,2026-08-15T18:46:00.008Z,OPEN,5,10,20,2,api,
2026-08-15T13:47:00,2026-08-15T18:47:00.012Z,OPEN,5,10,20,2,api,
2026-08-15T13:48:00,2026-08-15T18:48:00.017Z,OPEN,5,10,20,2,api,
2026-08-15T13:49:00,2026-08-15T18:49:00.007Z,OPEN,5,10,20,2,api,
2026-08-15T13:50:00,2026-08-15T18:50:00.006Z,OPEN,5,10,20,2,api,
2026-08-15T13:51:00,2026-08-15T18:51:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:52:00,2026-08-15T18:52:00.027Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:53:00,2026-08-15T18:53:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:54:00,2026-08-15T18:54:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:55:00,2026-08-15T18:55:00.020Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:56:00,2026-08-15T18:56:00.025Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:57:00,2026-08-15T18:57:00.001Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:58:00,2026-08-15T18:58:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T13:59:00,2026-08-15T18:59:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:00:00,2026-08-15T19:00:00.013Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:01:00,2026-08-15T19:01:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:02:00,2026-08-15T19:02:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:03:00,2026-08-15T19:03:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:04:00,2026-08-15T19:04:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:05:00,2026-08-15T19:05:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:06:00,2026-08-15T19:06:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:07:00,2026-08-15T19:07:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:08:00,2026-08-15T19:08:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:09:00,2026-08-15T19:09:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:10:00,2026-08-15T19:10:00.006Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:11:00,2026-08-15T19:11:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:12:00,2026-08-15T19:12:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:13:00,2026-08-15T19:13:00.010Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:14:00,2026-08-15T19:14:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:15:00,2026-08-15T19:15:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:16:00,2026-08-15T19:16:00.005Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:17:00,2026-08-15T19:17:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:18:00,2026-08-15T19:18:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:19:00,2026-08-15T19:19:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:20:00,2026-08-15T19:20:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:21:00,2026-08-15T19:21:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:22:00,2026-08-15T19:22:00.002Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:23:00,2026-08-15T19:23:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:24:00,2026-08-15T19:24:00.011Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:25:00,2026-08-15T19:25:00.015Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:26:00,2026-08-15T19:26:00.020Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:27:00,2026-08-15T19:27:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:28:00,2026-08-15T19:28:00.003Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:29:00,2026-08-15T19:29:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:30:00,2026-08-15T19:30:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:31:00,2026-08-15T19:31:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:32:00,2026-08-15T19:32:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:33:00,2026-08-15T19:33:00.030Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:34:00,2026-08-15T19:34:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:35:00,2026-08-15T19:35:00.028Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:36:00,2026-08-15T19:36:00.029Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:37:00,2026-08-15T19:37:00.017Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:38:00,2026-08-15T19:38:00.009Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:39:00,2026-08-15T19:39:00.002Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:40:00,2026-08-15T19:40:00.007Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:41:00,2026-08-15T19:41:00.014Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:42:00,2026-08-15T19:42:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:43:00,2026-08-15T19:43:00.024Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:44:00,2026-08-15T19:44:00.029Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:45:00,2026-08-15T19:45:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:46:00,2026-08-15T19:46:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:47:00,2026-08-15T19:47:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:48:00,2026-08-15T19:48:00.004Z,EMPTY_CLOSED,0,5,15,2,api,
2026-08-15T14:49:00,2026-08-15T19:49:00.016Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:50:00,2026-08-15T19:50:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:51:00,2026-08-15T19:51:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:52:00,2026-08-15T19:52:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:53:00,2026-08-15T19:53:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:54:00,2026-08-15T19:54:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:55:00,2026-08-15T19:55:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:56:00,2026-08-15T19:56:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:57:00,2026-08-15T19:57:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:58:00,2026-08-15T19:58:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T14:59:00,2026-08-15T19:59:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:00:00,2026-08-15T20:00:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:01:00,2026-08-15T20:01:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:02:00,2026-08-15T20:02:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:03:00,2026-08-15T20:03:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:04:00,2026-08-15T20:04:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:05:00,2026-08-15T20:05:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:06:00,2026-08-15T20:06:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:07:00,2026-08-15T20:07:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:08:00,2026-08-15T20:08:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:09:00,2026-08-15T20:09:00.001Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:10:00,2026-08-15T20:10:00.006Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:11:00,2026-08-15T20:11:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:12:00,2026-08-15T20:12:00.004Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:13:00,2026-08-15T20:13:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:14:00,2026-08-15T20:14:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:15:00,2026-08-15T20:15:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
2026-08-15T15:16:00,2026-08-15T20:16:00.005Z,NO_MODULE,,,,,dom,waitlist module absent
